Time,Day,Month,Year,Humidity,Dew point,Temperature,Rain,Cloud,Pressure,Wind,Gust,Dir,Weather
00:00,2,5,2019,84.0,26.0,30.0,1.7,20.0,1009.0,15.0,21.0,203.8,Patchy rain possible
03:00,2,5,2019,84.0,26.0,30.0,0.0,20.0,1008.0,11.0,17.0,213.8,Clear
06:00,2,5,2019,89.0,27.0,31.0,0.0,17.0,1010.0,9.0,12.0,204.5,Clear
09:00,2,5,2019,79.0,27.0,36.0,0.0,25.0,1011.0,8.0,9.0,194.2,Thundery outbreaks possible
12:00,2,5,2019,56.0,24.0,38.0,0.0,46.0,1009.0,8.0,9.0,170.9,Thundery outbreaks possible
15:00,2,5,2019,56.0,25.0,36.0,0.0,52.0,1007.0,14.0,15.0,156.0,Thundery outbreaks possible
18:00,2,5,2019,84.0,23.0,32.0,0.0,39.0,1008.0,19.0,24.0,154.3,Thundery outbreaks possible
21:00,2,5,2019,100.0,25.0,31.0,0.7,25.0,1009.0,17.0,23.0,166.2,Patchy light rain with thunder
00:00,3,5,2019,94.0,25.0,29.0,6.0,45.0,1010.0,14.0,20.0,175.9,Moderate or heavy rain shower
03:00,3,5,2019,94.0,25.0,29.0,1.7,16.0,1009.0,13.0,21.0,189.3,Patchy rain possible
06:00,3,5,2019,100.0,26.0,30.0,1.6,15.0,1011.0,12.0,19.0,191.0,Patchy light rain with thunder
09:00,3,5,2019,71.0,26.0,34.0,0.0,21.0,1012.0,12.0,15.0,184.4,Clear
12:00,3,5,2019,50.0,23.0,35.0,0.0,59.0,1010.0,11.0,13.0,195.6,Thundery outbreaks possible
15:00,3,5,2019,84.0,23.0,35.0,0.2,44.0,1008.0,12.0,14.0,177.3,Patchy light rain with thunder
18:00,3,5,2019,75.0,25.0,31.0,0.5,19.0,1009.0,14.0,18.0,155.2,Patchy light rain with thunder
21:00,3,5,2019,79.0,26.0,30.0,1.0,26.0,1011.0,14.0,19.0,153.7,Patchy rain possible
00:00,4,5,2019,89.0,27.0,29.0,10.6,52.0,1010.0,11.0,14.0,177.6,Torrential rain shower
03:00,4,5,2019,84.0,25.0,29.0,2.5,21.0,1010.0,10.0,16.0,197.1,Patchy rain possible
06:00,4,5,2019,84.0,25.0,30.0,2.1,15.0,1011.0,9.0,19.0,206.4,Patchy rain possible
09:00,4,5,2019,67.0,25.0,33.0,1.9,43.0,1012.0,9.0,15.0,170.6,Light rain shower
12:00,4,5,2019,50.0,23.0,35.0,1.7,61.0,1010.0,10.0,14.0,156.6,Light rain shower
15:00,4,5,2019,50.0,24.0,34.0,1.0,29.0,1008.0,13.0,18.0,167.1,Patchy light rain with thunder
18:00,4,5,2019,75.0,26.0,31.0,2.2,14.0,1010.0,15.0,21.0,153.4,Patchy light rain with thunder
21:00,4,5,2019,79.0,26.0,30.0,0.1,31.0,1011.0,14.0,19.0,168.3,Partly cloudy
00:00,5,5,2019,74.0,24.0,29.0,0.0,21.0,1011.0,11.0,14.0,187.5,Clear
03:00,5,5,2019,79.0,24.0,29.0,0.0,45.0,1010.0,8.0,10.0,196.5,Partly cloudy
06:00,5,5,2019,89.0,25.0,30.0,0.0,17.0,1011.0,6.0,7.0,214.1,Clear
09:00,5,5,2019,75.0,26.0,34.0,0.0,16.0,1010.0,8.0,9.0,224.0,Clear
12:00,5,5,2019,53.0,24.0,36.0,0.0,49.0,1008.0,9.0,10.0,216.0,Partly cloudy
15:00,5,5,2019,44.0,22.0,35.0,0.0,43.0,1006.0,10.0,12.0,193.4,Thundery outbreaks possible
18:00,5,5,2019,63.0,25.0,32.0,1.2,54.0,1007.0,15.0,23.0,173.3,Light rain shower
21:00,5,5,2019,75.0,26.0,31.0,0.2,11.0,1009.0,14.0,24.0,182.9,Clear
00:00,6,5,2019,79.0,26.0,30.0,0.0,8.0,1009.0,13.0,18.0,223.4,Clear
03:00,6,5,2019,84.0,26.0,29.0,0.0,18.0,1008.0,12.0,16.0,228.9,Clear
06:00,6,5,2019,84.0,26.0,30.0,0.0,37.0,1009.0,13.0,15.0,226.4,Partly cloudy
09:00,6,5,2019,63.0,25.0,34.0,0.0,8.0,1009.0,15.0,17.0,231.1,Clear
12:00,6,5,2019,47.0,23.0,37.0,0.0,80.0,1006.0,15.0,17.0,237.8,Thundery outbreaks possible
15:00,6,5,2019,50.0,24.0,35.0,0.2,80.0,1005.0,13.0,16.0,228.8,Light rain shower
18:00,6,5,2019,56.0,23.0,33.0,1.2,46.0,1005.0,13.0,17.0,212.6,Light rain shower
21:00,6,5,2019,79.0,27.0,31.0,1.6,29.0,1007.0,15.0,20.0,219.7,Patchy rain possible
00:00,7,5,2019,79.0,26.0,30.0,0.0,12.0,1007.0,14.0,19.0,227.8,Clear
03:00,7,5,2019,84.0,26.0,29.0,0.0,28.0,1006.0,10.0,14.0,224.1,Partly cloudy
06:00,7,5,2019,89.0,27.0,30.0,0.0,43.0,1007.0,10.0,13.0,219.0,Partly cloudy
09:00,7,5,2019,67.0,26.0,35.0,0.0,10.0,1007.0,12.0,13.0,228.5,Clear
12:00,7,5,2019,50.0,24.0,36.0,0.0,41.0,1005.0,10.0,11.0,240.4,Thundery outbreaks possible
15:00,7,5,2019,44.0,23.0,35.0,0.0,46.0,1004.0,9.0,11.0,206.9,Thundery outbreaks possible
18:00,7,5,2019,84.0,27.0,33.0,1.0,53.0,1005.0,14.0,26.0,184.9,Light rain shower
21:00,7,5,2019,84.0,27.0,31.0,0.5,23.0,1007.0,12.0,20.0,197.3,Patchy rain possible
00:00,8,5,2019,84.0,27.0,30.0,0.0,37.0,1007.0,13.0,18.0,208.6,Thundery outbreaks possible
03:00,8,5,2019,89.0,27.0,29.0,2.9,23.0,1006.0,13.0,18.0,215.1,Moderate or heavy rain shower
06:00,8,5,2019,89.0,27.0,30.0,0.0,14.0,1007.0,12.0,19.0,213.7,Clear
09:00,8,5,2019,71.0,26.0,34.0,0.0,12.0,1007.0,12.0,15.0,228.1,Clear
12:00,8,5,2019,53.0,24.0,37.0,0.0,64.0,1005.0,14.0,15.0,233.4,Cloudy
15:00,8,5,2019,53.0,24.0,34.0,1.3,32.0,1004.0,17.0,20.0,229.6,Patchy light rain with thunder
18:00,8,5,2019,66.0,23.0,33.0,3.9,52.0,1006.0,17.0,22.0,222.5,Moderate or heavy rain shower
21:00,8,5,2019,70.0,24.0,30.0,6.0,29.0,1008.0,16.0,22.0,224.1,Moderate or heavy rain shower
00:00,9,5,2019,84.0,26.0,30.0,6.3,24.0,1008.0,16.0,22.0,229.2,Moderate or heavy rain shower
03:00,9,5,2019,84.0,26.0,29.0,0.1,31.0,1006.0,14.0,21.0,228.9,Partly cloudy
06:00,9,5,2019,84.0,26.0,29.0,0.7,27.0,1008.0,13.0,20.0,224.9,Patchy rain possible
09:00,9,5,2019,71.0,26.0,34.0,0.0,20.0,1008.0,12.0,15.0,228.4,Clear
12:00,9,5,2019,79.0,26.0,34.0,4.3,63.0,1006.0,11.0,14.0,232.0,Moderate or heavy rain shower
15:00,9,5,2019,84.0,27.0,31.0,10.6,91.0,1005.0,14.0,25.0,203.3,Torrential rain shower
18:00,9,5,2019,94.0,26.0,30.0,11.0,80.0,1007.0,12.0,23.0,204.2,Torrential rain shower
21:00,9,5,2019,89.0,25.0,29.0,0.0,33.0,1008.0,10.0,17.0,235.2,Partly cloudy
00:00,10,5,2019,94.0,26.0,29.0,0.0,34.0,1008.0,10.0,15.0,218.8,Partly cloudy
03:00,10,5,2019,94.0,26.0,28.0,0.2,43.0,1007.0,9.0,13.0,224.1,Patchy rain possible
06:00,10,5,2019,94.0,26.0,29.0,0.0,37.0,1009.0,7.0,10.0,233.6,Partly cloudy
09:00,10,5,2019,75.0,25.0,33.0,2.0,56.0,1009.0,11.0,13.0,247.7,Light rain shower
12:00,10,5,2019,67.0,26.0,34.0,5.7,54.0,1008.0,17.0,19.0,243.6,Moderate or heavy rain shower
15:00,10,5,2019,100.0,27.0,31.0,6.8,62.0,1008.0,19.0,32.0,236.3,Moderate or heavy rain shower
18:00,10,5,2019,89.0,25.0,29.0,9.0,49.0,1009.0,14.0,28.0,245.4,Torrential rain shower
21:00,10,5,2019,89.0,25.0,28.0,0.1,59.0,1010.0,7.0,12.0,232.0,Partly cloudy
00:00,11,5,2019,94.0,25.0,28.0,0.2,51.0,1010.0,6.0,8.0,237.1,Patchy light drizzle
03:00,11,5,2019,94.0,25.0,27.0,0.0,70.0,1009.0,3.0,4.0,102.2,Cloudy
06:00,11,5,2019,100.0,26.0,28.0,0.0,70.0,1010.0,5.0,6.0,103.4,Cloudy
09:00,11,5,2019,89.0,27.0,33.0,0.0,37.0,1010.0,5.0,6.0,162.5,Partly cloudy
12:00,11,5,2019,59.0,25.0,34.0,0.5,79.0,1008.0,3.0,3.0,127.0,Light rain shower
18:00,11,5,2019,100.0,26.0,30.0,2.2,43.0,1008.0,9.0,15.0,198.8,Light rain shower
21:00,11,5,2019,100.0,26.0,29.0,1.1,89.0,1010.0,7.0,11.0,212.8,Light rain shower
00:00,12,5,2019,100.0,26.0,28.0,1.5,39.0,1009.0,15.0,25.0,236.0,Light rain shower
03:00,12,5,2019,94.0,25.0,28.0,3.6,23.0,1008.0,13.0,23.0,241.9,Moderate or heavy rain shower
06:00,12,5,2019,94.0,25.0,29.0,4.3,32.0,1010.0,10.0,21.0,239.1,Moderate or heavy rain shower
09:00,12,5,2019,79.0,26.0,33.0,0.2,37.0,1010.0,12.0,16.0,242.4,Patchy rain possible
12:00,12,5,2019,94.0,27.0,34.0,1.5,63.0,1007.0,13.0,15.0,235.1,Light rain shower
15:00,12,5,2019,89.0,26.0,32.0,4.9,28.0,1006.0,14.0,18.0,225.4,Moderate or heavy rain shower
18:00,12,5,2019,89.0,26.0,30.0,6.9,27.0,1008.0,15.0,21.0,217.6,Moderate or heavy rain shower
21:00,12,5,2019,89.0,26.0,30.0,0.0,30.0,1010.0,14.0,19.0,220.2,Partly cloudy
00:00,13,5,2019,94.0,26.0,29.0,0.0,34.0,1009.0,12.0,16.0,222.4,Partly cloudy
03:00,13,5,2019,94.0,25.0,28.0,0.0,26.0,1009.0,12.0,20.0,202.5,Partly cloudy
06:00,13,5,2019,94.0,26.0,29.0,0.0,21.0,1009.0,12.0,23.0,196.6,Clear
09:00,13,5,2019,75.0,26.0,33.0,0.0,21.0,1009.0,12.0,17.0,218.9,Clear
12:00,13,5,2019,56.0,24.0,34.0,0.0,69.0,1008.0,12.0,14.0,233.6,Cloudy
15:00,13,5,2019,67.0,25.0,33.0,0.4,63.0,1006.0,10.0,13.0,225.4,Light rain shower
18:00,13,5,2019,79.0,26.0,31.0,0.7,36.0,1007.0,12.0,17.0,206.7,Patchy rain possible
21:00,13,5,2019,79.0,25.0,30.0,0.0,22.0,1009.0,13.0,17.0,210.0,Clear
00:00,14,5,2019,89.0,26.0,29.0,0.1,29.0,1009.0,10.0,17.0,201.8,Partly cloudy
03:00,14,5,2019,89.0,26.0,28.0,0.8,31.0,1008.0,10.0,15.0,204.0,Patchy rain possible
06:00,14,5,2019,89.0,26.0,29.0,0.7,21.0,1010.0,11.0,14.0,199.4,Patchy rain possible
09:00,14,5,2019,67.0,25.0,33.0,0.0,42.0,1009.0,12.0,14.0,199.5,Partly cloudy
12:00,14,5,2019,63.0,25.0,34.0,0.0,73.0,1008.0,14.0,16.0,199.9,Cloudy
15:00,14,5,2019,84.0,26.0,33.0,1.5,50.0,1007.0,14.0,16.0,194.3,Light rain shower
18:00,14,5,2019,70.0,24.0,30.0,2.7,26.0,1008.0,17.0,22.0,186.9,Moderate or heavy rain shower
21:00,14,5,2019,79.0,26.0,29.0,3.9,28.0,1010.0,15.0,23.0,199.6,Moderate or heavy rain shower
00:00,15,5,2019,94.0,27.0,28.0,7.8,29.0,1010.0,11.0,22.0,187.5,Torrential rain shower
03:00,15,5,2019,89.0,26.0,28.0,0.2,15.0,1009.0,8.0,14.0,182.7,Patchy rain possible
06:00,15,5,2019,100.0,27.0,30.0,0.0,10.0,1011.0,9.0,11.0,183.9,Clear
09:00,15,5,2019,67.0,25.0,33.0,0.0,27.0,1010.0,10.0,12.0,193.3,Partly cloudy
12:00,15,5,2019,50.0,23.0,34.0,0.1,71.0,1009.0,13.0,15.0,191.3,Thundery outbreaks possible
18:00,15,5,2019,70.0,24.0,30.0,7.9,42.0,1009.0,14.0,30.0,180.9,Torrential rain shower
21:00,15,5,2019,74.0,23.0,29.0,3.9,41.0,1010.0,11.0,19.0,190.1,Moderate or heavy rain shower
00:00,16,5,2019,84.0,26.0,28.0,5.5,33.0,1010.0,10.0,20.0,202.9,Moderate or heavy rain shower
03:00,16,5,2019,84.0,25.0,28.0,0.2,16.0,1010.0,8.0,15.0,199.4,Patchy rain possible
06:00,16,5,2019,94.0,26.0,29.0,0.3,19.0,1011.0,7.0,13.0,193.4,Patchy rain possible
09:00,16,5,2019,79.0,26.0,33.0,0.2,38.0,1010.0,10.0,13.0,203.3,Patchy rain possible
12:00,16,5,2019,84.0,25.0,34.0,0.4,65.0,1009.0,12.0,13.0,213.9,Light rain shower
15:00,16,5,2019,79.0,26.0,34.0,1.3,50.0,1008.0,12.0,14.0,198.6,Light rain shower
18:00,16,5,2019,84.0,25.0,31.0,3.1,28.0,1009.0,12.0,17.0,179.8,Moderate or heavy rain shower
21:00,16,5,2019,84.0,25.0,30.0,2.9,13.0,1010.0,14.0,19.0,201.1,Moderate or heavy rain shower
00:00,17,5,2019,89.0,26.0,29.0,4.0,21.0,1010.0,10.0,15.0,224.4,Moderate or heavy rain shower
03:00,17,5,2019,100.0,26.0,28.0,2.0,16.0,1009.0,9.0,13.0,224.0,Patchy rain possible
06:00,17,5,2019,100.0,26.0,29.0,2.5,12.0,1010.0,10.0,12.0,218.3,Patchy rain possible
09:00,17,5,2019,75.0,26.0,33.0,0.0,18.0,1009.0,12.0,14.0,232.1,Clear
12:00,17,5,2019,56.0,24.0,35.0,0.0,53.0,1008.0,13.0,14.0,237.2,Thundery outbreaks possible
15:00,17,5,2019,56.0,25.0,35.0,0.0,45.0,1006.0,12.0,14.0,235.2,Thundery outbreaks possible
18:00,17,5,2019,63.0,24.0,32.0,0.2,54.0,1007.0,10.0,14.0,216.6,Light rain shower
21:00,17,5,2019,79.0,26.0,30.0,1.3,12.0,1009.0,14.0,21.0,217.5,Patchy rain possible
00:00,18,5,2019,79.0,26.0,30.0,1.3,13.0,1009.0,13.0,17.0,228.3,Patchy rain possible
03:00,18,5,2019,89.0,26.0,29.0,0.0,12.0,1008.0,11.0,14.0,224.6,Clear
06:00,18,5,2019,89.0,26.0,29.0,0.0,21.0,1009.0,10.0,13.0,219.0,Clear
09:00,18,5,2019,71.0,26.0,33.0,0.0,33.0,1009.0,12.0,13.0,229.7,Partly cloudy
12:00,18,5,2019,59.0,25.0,34.0,0.0,82.0,1007.0,13.0,14.0,238.3,Thundery outbreaks possible
15:00,18,5,2019,53.0,24.0,34.0,0.0,57.0,1006.0,14.0,17.0,239.6,Thundery outbreaks possible
18:00,18,5,2019,63.0,24.0,32.0,0.1,63.0,1007.0,13.0,19.0,225.0,Cloudy
21:00,18,5,2019,79.0,25.0,30.0,0.3,49.0,1009.0,14.0,21.0,227.5,Patchy rain possible
00:00,19,5,2019,84.0,26.0,29.0,2.5,36.0,1009.0,14.0,19.0,226.5,Moderate or heavy rain shower
03:00,19,5,2019,89.0,26.0,28.0,2.4,52.0,1008.0,12.0,16.0,223.6,Light rain shower
06:00,19,5,2019,89.0,27.0,29.0,6.6,34.0,1010.0,12.0,15.0,217.2,Moderate or heavy rain shower
09:00,19,5,2019,71.0,26.0,33.0,2.6,35.0,1010.0,13.0,15.0,220.3,Moderate or heavy rain shower
12:00,19,5,2019,56.0,24.0,35.0,2.8,72.0,1008.0,13.0,14.0,230.0,Moderate or heavy rain shower
15:00,19,5,2019,56.0,24.0,35.0,0.0,57.0,1007.0,12.0,14.0,223.0,Partly cloudy
18:00,19,5,2019,89.0,27.0,31.0,0.1,39.0,1008.0,12.0,16.0,205.4,Partly cloudy
21:00,19,5,2019,79.0,24.0,30.0,0.1,17.0,1009.0,15.0,20.0,214.4,Clear
00:00,20,5,2019,89.0,26.0,29.0,0.1,19.0,1010.0,12.0,17.0,213.8,Clear
03:00,20,5,2019,94.0,27.0,29.0,0.0,12.0,1009.0,11.0,14.0,220.3,Clear
06:00,20,5,2019,94.0,27.0,30.0,0.0,9.0,1010.0,10.0,12.0,215.0,Clear
09:00,20,5,2019,79.0,27.0,34.0,0.0,12.0,1010.0,11.0,13.0,224.0,Clear
12:00,20,5,2019,56.0,25.0,35.0,0.0,56.0,1008.0,10.0,12.0,229.9,Thundery outbreaks possible
15:00,20,5,2019,94.0,25.0,34.0,0.4,56.0,1007.0,9.0,11.0,221.0,Light rain shower
18:00,20,5,2019,70.0,22.0,32.0,0.0,44.0,1008.0,12.0,16.0,190.3,Thundery outbreaks possible
21:00,20,5,2019,84.0,25.0,30.0,0.0,13.0,1009.0,14.0,20.0,197.4,Clear
00:00,21,5,2019,89.0,26.0,30.0,0.0,11.0,1009.0,11.0,14.0,203.4,Clear
03:00,21,5,2019,89.0,26.0,29.0,0.4,20.0,1008.0,9.0,13.0,214.1,Patchy rain possible
06:00,21,5,2019,89.0,26.0,30.0,0.0,14.0,1009.0,8.0,12.0,219.2,Clear
09:00,21,5,2019,75.0,26.0,34.0,0.0,13.0,1009.0,10.0,12.0,227.2,Clear
12:00,21,5,2019,56.0,24.0,36.0,0.0,83.0,1008.0,10.0,12.0,230.2,Thundery outbreaks possible
15:00,21,5,2019,63.0,25.0,35.0,0.9,80.0,1007.0,10.0,12.0,218.8,Light rain shower
18:00,21,5,2019,94.0,26.0,32.0,3.2,45.0,1007.0,13.0,17.0,176.0,Moderate or heavy rain shower
21:00,21,5,2019,94.0,26.0,30.0,2.5,35.0,1009.0,13.0,18.0,181.4,Patchy light rain with thunder
00:00,22,5,2019,84.0,25.0,30.0,3.6,26.0,1010.0,12.0,18.0,194.2,Moderate or heavy rain shower
03:00,22,5,2019,79.0,22.0,29.0,1.1,14.0,1009.0,10.0,14.0,206.4,Patchy light rain with thunder
06:00,22,5,2019,84.0,24.0,30.0,0.7,20.0,1009.0,10.0,12.0,214.6,Patchy rain possible
09:00,22,5,2019,79.0,27.0,34.0,0.0,21.0,1009.0,11.0,12.0,219.6,Clear
12:00,22,5,2019,63.0,26.0,35.0,0.2,65.0,1008.0,13.0,18.0,220.2,Light rain shower
15:00,22,5,2019,94.0,25.0,33.0,5.3,42.0,1007.0,8.0,13.0,172.4,Moderate or heavy rain shower
18:00,22,5,2019,94.0,25.0,30.0,10.2,34.0,1009.0,6.0,12.0,176.1,Torrential rain shower
21:00,22,5,2019,94.0,26.0,29.0,0.0,21.0,1010.0,6.0,10.0,177.9,Clear
00:00,23,5,2019,100.0,26.0,29.0,0.0,25.0,1010.0,9.0,12.0,206.6,Partly cloudy
03:00,23,5,2019,94.0,25.0,28.0,0.0,25.0,1009.0,6.0,9.0,206.3,Clear
06:00,23,5,2019,100.0,26.0,29.0,0.0,23.0,1010.0,7.0,8.0,206.8,Clear
09:00,23,5,2019,75.0,26.0,33.0,0.0,23.0,1010.0,10.0,12.0,216.9,Clear
12:00,23,5,2019,53.0,23.0,35.0,0.0,73.0,1009.0,12.0,13.0,223.9,Thundery outbreaks possible
18:00,23,5,2019,84.0,26.0,31.0,2.8,59.0,1008.0,12.0,17.0,193.0,Moderate or heavy rain shower
21:00,23,5,2019,94.0,27.0,30.0,0.5,14.0,1010.0,12.0,19.0,206.1,Patchy rain possible
00:00,24,5,2019,94.0,27.0,29.0,0.9,15.0,1010.0,10.0,13.0,207.7,Patchy rain possible
03:00,24,5,2019,100.0,27.0,29.0,1.4,16.0,1009.0,8.0,10.0,229.2,Patchy rain possible
06:00,24,5,2019,100.0,27.0,29.0,2.6,19.0,1011.0,8.0,9.0,234.5,Moderate or heavy rain shower
09:00,24,5,2019,79.0,27.0,33.0,0.0,10.0,1010.0,11.0,13.0,238.7,Clear
12:00,24,5,2019,56.0,24.0,36.0,0.0,37.0,1008.0,10.0,12.0,235.6,Partly cloudy
15:00,24,5,2019,56.0,25.0,34.0,0.0,47.0,1007.0,9.0,11.0,232.6,Thundery outbreaks possible
18:00,24,5,2019,75.0,25.0,32.0,0.0,53.0,1007.0,9.0,13.0,200.4,Thundery outbreaks possible
21:00,24,5,2019,79.0,25.0,30.0,0.0,25.0,1009.0,11.0,16.0,207.9,Clear
00:00,25,5,2019,84.0,26.0,30.0,0.0,9.0,1009.0,11.0,15.0,221.0,Clear
03:00,25,5,2019,89.0,26.0,29.0,0.0,9.0,1007.0,9.0,12.0,232.5,Clear
06:00,25,5,2019,89.0,26.0,30.0,0.0,17.0,1008.0,10.0,13.0,236.7,Clear
09:00,25,5,2019,79.0,27.0,34.0,0.0,21.0,1008.0,13.0,15.0,248.8,Clear
12:00,25,5,2019,59.0,25.0,35.0,0.0,62.0,1007.0,14.0,16.0,249.2,Partly cloudy
15:00,25,5,2019,66.0,24.0,34.0,0.2,54.0,1005.0,13.0,16.0,243.0,Light rain shower
18:00,25,5,2019,84.0,25.0,32.0,0.9,56.0,1007.0,13.0,18.0,236.6,Light rain shower
21:00,25,5,2019,89.0,26.0,29.0,2.7,48.0,1008.0,16.0,23.0,234.9,Moderate or heavy rain shower
00:00,26,5,2019,94.0,26.0,28.0,8.2,48.0,1008.0,14.0,18.0,226.3,Torrential rain shower
03:00,26,5,2019,94.0,26.0,28.0,0.6,38.0,1008.0,11.0,14.0,219.9,Patchy rain possible
06:00,26,5,2019,94.0,27.0,29.0,0.1,56.0,1009.0,12.0,15.0,209.9,Partly cloudy
09:00,26,5,2019,79.0,27.0,32.0,0.0,57.0,1009.0,13.0,15.0,224.1,Partly cloudy
12:00,26,5,2019,56.0,25.0,35.0,0.0,44.0,1006.0,15.0,18.0,245.8,Partly cloudy
15:00,26,5,2019,84.0,25.0,30.0,6.8,77.0,1006.0,18.0,23.0,237.1,Moderate or heavy rain shower
18:00,26,5,2019,84.0,26.0,29.0,10.0,45.0,1007.0,18.0,31.0,217.8,Torrential rain shower
21:00,26,5,2019,89.0,26.0,28.0,0.0,44.0,1009.0,16.0,26.0,219.0,Partly cloudy
00:00,27,5,2019,89.0,26.0,28.0,0.0,48.0,1008.0,10.0,14.0,205.8,Partly cloudy
03:00,27,5,2019,100.0,27.0,27.0,0.0,36.0,1008.0,9.0,12.0,192.5,Partly cloudy
06:00,27,5,2019,94.0,27.0,29.0,0.0,59.0,1009.0,10.0,13.0,187.4,Partly cloudy
09:00,27,5,2019,70.0,25.0,33.0,0.0,51.0,1008.0,13.0,15.0,208.4,Partly cloudy
12:00,27,5,2019,63.0,25.0,35.0,0.0,48.0,1006.0,11.0,13.0,215.1,Partly cloudy
15:00,27,5,2019,59.0,25.0,34.0,0.0,54.0,1005.0,14.0,25.0,228.9,Thundery outbreaks possible
18:00,27,5,2019,100.0,26.0,30.0,2.0,47.0,1007.0,12.0,24.0,211.0,Light rain shower
21:00,27,5,2019,89.0,25.0,29.0,3.2,38.0,1008.0,9.0,15.0,192.5,Moderate or heavy rain shower
00:00,28,5,2019,94.0,26.0,28.0,0.0,36.0,1008.0,11.0,17.0,194.6,Partly cloudy
03:00,28,5,2019,94.0,25.0,28.0,0.0,36.0,1008.0,9.0,14.0,198.6,Partly cloudy
06:00,28,5,2019,94.0,25.0,29.0,0.0,44.0,1008.0,8.0,11.0,194.3,Partly cloudy
09:00,28,5,2019,84.0,27.0,33.0,0.0,32.0,1008.0,8.0,12.0,207.7,Partly cloudy
12:00,28,5,2019,67.0,26.0,33.0,2.2,39.0,1006.0,13.0,16.0,207.1,Light rain shower
15:00,28,5,2019,56.0,24.0,30.0,17.4,46.0,1006.0,15.0,17.0,184.6,Torrential rain shower
18:00,28,5,2019,79.0,26.0,29.0,18.8,41.0,1007.0,13.0,17.0,167.5,Torrential rain shower
21:00,28,5,2019,89.0,26.0,29.0,2.1,36.0,1009.0,13.0,19.0,174.8,Patchy rain possible
00:00,29,5,2019,94.0,26.0,28.0,0.0,40.0,1009.0,8.0,12.0,188.3,Partly cloudy
03:00,29,5,2019,94.0,26.0,28.0,0.2,60.0,1008.0,6.0,10.0,189.0,Light rain shower
06:00,29,5,2019,94.0,26.0,28.0,0.0,67.0,1009.0,4.0,7.0,160.6,Cloudy
09:00,29,5,2019,79.0,27.0,32.0,0.0,48.0,1009.0,4.0,6.0,183.0,Partly cloudy
12:00,29,5,2019,89.0,27.0,35.0,0.0,41.0,1007.0,5.0,6.0,236.6,Partly cloudy
15:00,29,5,2019,59.0,23.0,34.0,2.7,30.0,1006.0,6.0,6.0,271.0,Moderate or heavy rain shower
18:00,29,5,2019,89.0,25.0,30.0,2.2,35.0,1007.0,6.0,8.0,188.3,Patchy rain possible
21:00,29,5,2019,100.0,25.0,29.0,0.1,33.0,1010.0,6.0,9.0,139.3,Partly cloudy
00:00,30,5,2019,100.0,26.0,28.0,0.1,48.0,1009.0,5.0,7.0,127.3,Partly cloudy
03:00,30,5,2019,100.0,26.0,27.0,0.0,49.0,1008.0,3.0,5.0,130.8,Partly cloudy
06:00,30,5,2019,100.0,26.0,28.0,0.0,28.0,1009.0,4.0,5.0,99.1,Partly cloudy
09:00,30,5,2019,75.0,26.0,34.0,0.0,10.0,1009.0,3.0,3.0,79.1,Clear
12:00,30,5,2019,71.0,26.0,37.0,0.0,16.0,1008.0,3.0,4.0,258.4,Clear
15:00,30,5,2019,56.0,24.0,35.0,0.0,48.0,1006.0,4.0,6.0,162.0,Partly cloudy
18:00,30,5,2019,89.0,25.0,31.0,0.0,23.0,1007.0,6.0,10.0,111.9,Clear
21:00,30,5,2019,94.0,26.0,30.0,0.4,15.0,1009.0,8.0,12.0,134.2,Patchy rain possible
00:00,31,5,2019,94.0,26.0,29.0,0.0,15.0,1009.0,9.0,11.0,144.5,Clear
03:00,31,5,2019,100.0,26.0,28.0,0.0,23.0,1008.0,6.0,9.0,139.7,Clear
06:00,31,5,2019,100.0,26.0,29.0,0.0,26.0,1009.0,7.0,8.0,128.9,Partly cloudy
09:00,31,5,2019,75.0,26.0,33.0,0.0,7.0,1009.0,8.0,9.0,126.4,Clear
12:00,31,5,2019,59.0,24.0,36.0,0.0,23.0,1007.0,9.0,10.0,131.4,Clear
15:00,31,5,2019,53.0,24.0,34.0,0.0,19.0,1006.0,13.0,15.0,142.8,Clear
18:00,31,5,2019,75.0,26.0,31.0,0.0,8.0,1007.0,15.0,18.0,148.3,Clear
21:00,31,5,2019,79.0,26.0,30.0,0.0,8.0,1009.0,15.0,19.0,144.4,Clear
00:00,1,6,2019,94.0,27.0,29.0,0.0,9.0,1009.0,12.0,15.0,135.6,Clear
03:00,1,6,2019,89.0,26.0,29.0,0.0,10.0,1008.0,5.0,6.0,138.1,Clear
06:00,1,6,2019,94.0,26.0,30.0,0.0,8.0,1008.0,1.0,1.0,151.8,Clear
09:00,1,6,2019,75.0,27.0,34.0,0.0,3.0,1008.0,4.0,5.0,141.3,Clear
12:00,1,6,2019,53.0,23.0,37.0,0.0,28.0,1007.0,6.0,8.0,122.4,Partly cloudy
15:00,1,6,2019,47.0,22.0,35.0,0.0,33.0,1006.0,8.0,10.0,140.1,Partly cloudy
18:00,1,6,2019,70.0,25.0,31.0,0.0,17.0,1007.0,14.0,17.0,152.7,Clear
21:00,1,6,2019,79.0,26.0,29.0,4.5,17.0,1009.0,13.0,16.0,148.1,Moderate or heavy rain shower
00:00,2,6,2019,79.0,26.0,29.0,3.1,16.0,1009.0,10.0,13.0,143.6,Moderate or heavy rain shower
03:00,2,6,2019,94.0,27.0,28.0,3.5,16.0,1008.0,8.0,10.0,162.2,Moderate or heavy rain shower
